Model,Architecture,Device,Time_seconds
TVAE,"(64, 32)",CUDA,0.2495
TVAE,"(64, 32)",CUDA,0.2485
TVAE,"(64, 32)",CUDA,0.2508
TVAE,"(64, 32)",CUDA,0.2711
TVAE,"(64, 32)",CUDA,0.2482
TVAE,"(64, 32)",CUDA,0.2523
TVAE,"(64, 32)",CUDA,0.2595
TVAE,"(64, 32)",CUDA,0.2759
TVAE,"(64, 32)",CUDA,0.2476
TVAE,"(64, 32)",CUDA,0.2536
TVAE,"(64, 32)",CUDA,0.2476
TVAE,"(64, 32)",CUDA,0.269
TVAE,"(64, 32)",CUDA,0.2394
TVAE,"(64, 32)",CUDA,0.2423
TVAE,"(64, 32)",CUDA,0.2445
TVAE,"(64, 32)",CUDA,0.2729
TVAE,"(64, 32)",CUDA,0.2532
TVAE,"(64, 32)",CUDA,0.2495
TVAE,"(64, 32)",CUDA,0.2528
TVAE,"(64, 32)",CUDA,0.2708
TVAE,"(64, 32)",CUDA,0.2523
TVAE,"(64, 32)",CUDA,0.2486
TVAE,"(64, 32)",CUDA,0.2444
TVAE,"(64, 32)",CUDA,0.2713
TVAE,"(64, 32)",CUDA,0.246
TVAE,"(64, 32)",CUDA,0.2425
TVAE,"(64, 32)",CUDA,0.2455
TVAE,"(64, 32)",CUDA,0.2781
TVAE,"(64, 32)",CUDA,0.2381
TVAE,"(64, 32)",CUDA,0.2377
TVAE,"(64, 32)",CUDA,0.2412
TVAE,"(64, 32)",CUDA,0.2701
TVAE,"(64, 32)",CUDA,0.2441
TVAE,"(64, 32)",CUDA,0.2421
TVAE,"(64, 32)",CUDA,0.2396
TVAE,"(64, 32)",CUDA,0.2563
TVAE,"(64, 32)",CUDA,0.2637
TVAE,"(64, 32)",CUDA,0.2465
TVAE,"(64, 32)",CUDA,0.2472
TVAE,"(64, 32)",CUDA,0.2609
TVAE,"(64, 32)",CUDA,0.2531
TVAE,"(64, 32)",CUDA,0.2514
TVAE,"(64, 32)",CUDA,0.2502
TVAE,"(64, 32)",CUDA,0.2568
TVAE,"(64, 32)",CUDA,0.2601
TVAE,"(64, 32)",CUDA,0.2418
TVAE,"(64, 32)",CUDA,0.2486
TVAE,"(64, 32)",CUDA,0.2451
TVAE,"(64, 32)",CUDA,0.274
TVAE,"(64, 32)",CUDA,0.2417
TVAE,"(64, 32)",CUDA,0.2408
TVAE,"(64, 32)",CUDA,0.2415
TVAE,"(64, 32)",CUDA,0.2672
TVAE,"(64, 32)",CUDA,0.2407
TVAE,"(64, 32)",CUDA,0.2407
TVAE,"(64, 32)",CUDA,0.2449
TVAE,"(64, 32)",CUDA,0.267
TVAE,"(64, 32)",CUDA,0.2464
TVAE,"(64, 32)",CUDA,0.2439
TVAE,"(64, 32)",CUDA,0.2432
TVAE,"(64, 32)",CUDA,0.2676
TVAE,"(64, 32)",CUDA,0.2465
TVAE,"(64, 32)",CUDA,0.2449
TVAE,"(64, 32)",CUDA,0.2449
TVAE,"(64, 32)",CUDA,0.2644
TVAE,"(64, 32)",CUDA,0.2445
TVAE,"(64, 32)",CUDA,0.2474
TVAE,"(64, 32)",CUDA,0.2455
TVAE,"(64, 32)",CUDA,0.2744
TVAE,"(64, 32)",CUDA,0.247
TVAE,"(64, 32)",CUDA,0.2461
TVAE,"(64, 32)",CUDA,0.245
TVAE,"(64, 32)",CUDA,0.2668
TVAE,"(64, 32)",CUDA,0.2359
TVAE,"(64, 32)",CUDA,0.2387
TVAE,"(64, 32)",CUDA,0.2368
TVAE,"(64, 32)",CUDA,0.2671
TVAE,"(64, 32)",CUDA,0.244
TVAE,"(64, 32)",CUDA,0.2499
TVAE,"(64, 32)",CUDA,0.2395
TVAE,"(64, 32)",CUDA,0.2645
TVAE,"(64, 32)",CUDA,0.247
TVAE,"(64, 32)",CUDA,0.2438
TVAE,"(64, 32)",CUDA,0.2429
TVAE,"(64, 32)",CUDA,0.2781
TVAE,"(64, 32)",CUDA,0.2451
TVAE,"(64, 32)",CUDA,0.2481
TVAE,"(64, 32)",CUDA,0.2444
TVAE,"(64, 32)",CUDA,0.2747
TVAE,"(64, 32)",CUDA,0.2395
TVAE,"(64, 32)",CUDA,0.2468
TVAE,"(64, 32)",CUDA,0.2451
TVAE,"(64, 32)",CUDA,0.2641
TVAE,"(64, 32)",CUDA,0.2424
TVAE,"(64, 32)",CUDA,0.2394
TVAE,"(64, 32)",CUDA,0.2401
TVAE,"(64, 32)",CUDA,0.2625
TVAE,"(64, 32)",CUDA,0.2397
TVAE,"(64, 32)",CUDA,0.2408
TVAE,"(64, 32)",CUDA,0.2421
TVAE,"(64, 32)",CUDA,0.2599
TVAE,"(64, 32)",CUDA,0.2498
TVAE,"(64, 32)",CUDA,0.2465
TVAE,"(64, 32)",CUDA,0.2428
TVAE,"(64, 32)",CUDA,0.2508
TVAE,"(64, 32)",CUDA,0.2587
TVAE,"(64, 32)",CUDA,0.2412
TVAE,"(64, 32)",CUDA,0.2367
TVAE,"(64, 32)",CUDA,0.2377
TVAE,"(64, 32)",CUDA,0.2621
TVAE,"(64, 32)",CUDA,0.2463
TVAE,"(64, 32)",CUDA,0.2451
TVAE,"(64, 32)",CUDA,0.2473
TVAE,"(64, 32)",CUDA,0.2709
TVAE,"(64, 32)",CUDA,0.2475
TVAE,"(64, 32)",CUDA,0.244
TVAE,"(64, 32)",CUDA,0.248
TVAE,"(64, 32)",CUDA,0.2701
TVAE,"(64, 32)",CUDA,0.243
TVAE,"(64, 32)",CUDA,0.2409
TVAE,"(64, 32)",CUDA,0.2456
TVAE,"(64, 32)",CUDA,0.2678
TVAE,"(64, 32)",CUDA,0.3269
TVAE,"(64, 32)",CUDA,0.2693
TVAE,"(64, 32)",CUDA,0.2865
TVAE,"(64, 32)",CUDA,0.2411
TVAE,"(64, 32)",CUDA,0.2332
TVAE,"(64, 32)",CUDA,0.2311
TVAE,"(64, 32)",CUDA,0.2403
TVAE,"(64, 32)",CUDA,0.2496
TVAE,"(64, 32)",CUDA,0.2286
TVAE,"(64, 32)",CUDA,0.2289
TVAE,"(64, 32)",CUDA,0.2306
TVAE,"(64, 32)",CUDA,0.2456
TVAE,"(64, 32)",CUDA,0.226
TVAE,"(64, 32)",CUDA,0.2249
TVAE,"(64, 32)",CUDA,0.2244
TVAE,"(64, 32)",CUDA,0.2519
TVAE,"(64, 32)",CUDA,0.2245
TVAE,"(64, 32)",CUDA,0.2252
TVAE,"(64, 32)",CUDA,0.2249
TVAE,"(64, 32)",CUDA,0.2293
TVAE,"(64, 32)",CUDA,0.259
TVAE,"(64, 32)",CUDA,0.2292
TVAE,"(64, 32)",CUDA,0.2301
TVAE,"(64, 32)",CUDA,0.231
TVAE,"(64, 32)",CUDA,0.2573
TVAE,"(64, 32)",CUDA,0.2295
TVAE,"(64, 32)",CUDA,0.2274
TVAE,"(64, 32)",CUDA,0.2254
TVAE,"(64, 32)",CUDA,0.2456
TVAE,"(64, 32)",CUDA,0.23
TVAE,"(64, 32)",CUDA,0.2206
TVAE,"(64, 32)",CUDA,0.2214
TVAE,"(64, 32)",CUDA,0.2296
TVAE,"(64, 32)",CUDA,0.2472
TVAE,"(64, 32)",CUDA,0.2203
TVAE,"(64, 32)",CUDA,0.2199
TVAE,"(64, 32)",CUDA,0.2202
TVAE,"(64, 32)",CUDA,0.2512
TVAE,"(64, 32)",CUDA,0.2204
TVAE,"(64, 32)",CUDA,0.2192
TVAE,"(64, 32)",CUDA,0.2213
TVAE,"(64, 32)",CUDA,0.2216
TVAE,"(64, 32)",CUDA,0.2514
TVAE,"(64, 32)",CUDA,0.2293
TVAE,"(64, 32)",CUDA,0.2299
TVAE,"(64, 32)",CUDA,0.2194
TVAE,"(64, 32)",CUDA,0.2486
TVAE,"(64, 32)",CUDA,0.2198
TVAE,"(64, 32)",CUDA,0.2207
TVAE,"(64, 32)",CUDA,0.2219
TVAE,"(64, 32)",CUDA,0.2198
TVAE,"(64, 32)",CUDA,0.2453
TVAE,"(64, 32)",CUDA,0.2267
TVAE,"(64, 32)",CUDA,0.2214
TVAE,"(64, 32)",CUDA,0.2223
TVAE,"(64, 32)",CUDA,0.2446
TVAE,"(64, 32)",CUDA,0.2177
TVAE,"(64, 32)",CUDA,0.2178
TVAE,"(64, 32)",CUDA,0.2189
TVAE,"(64, 32)",CUDA,0.2338
TVAE,"(64, 32)",CUDA,0.2375
TVAE,"(64, 32)",CUDA,0.2195
TVAE,"(64, 32)",CUDA,0.2215
TVAE,"(64, 32)",CUDA,0.2198
TVAE,"(64, 32)",CUDA,0.2478
TVAE,"(64, 32)",CUDA,0.2192
TVAE,"(64, 32)",CUDA,0.2191
TVAE,"(64, 32)",CUDA,0.2202
TVAE,"(64, 32)",CUDA,0.2559
TVAE,"(64, 32)",CUDA,0.2278
TVAE,"(64, 32)",CUDA,0.2284
TVAE,"(64, 32)",CUDA,0.2271
TVAE,"(64, 32)",CUDA,0.2279
TVAE,"(64, 32)",CUDA,0.2551
TVAE,"(64, 32)",CUDA,0.2272
TVAE,"(64, 32)",CUDA,0.2305
TVAE,"(64, 32)",CUDA,0.2323
TVAE,"(64, 32)",CUDA,0.2587
TVAE,"(64, 32)",CUDA,0.2235
TVAE,"(64, 32)",CUDA,0.2256
TVAE,"(64, 32)",CUDA,0.224
TVAE,"(64, 32)",CUDA,0.2499
TVAE,"(64, 32)",CUDA,0.2291
TVAE,"(64, 32)",CUDA,0.2256
TVAE,"(64, 32)",CUDA,0.2228
TVAE,"(64, 32)",CUDA,0.2206
TVAE,"(64, 32)",CUDA,0.2536
TVAE,"(64, 32)",CUDA,0.2232
TVAE,"(64, 32)",CUDA,0.2203
TVAE,"(64, 32)",CUDA,0.2218
TVAE,"(64, 32)",CUDA,0.2491
TVAE,"(64, 32)",CUDA,0.2207
TVAE,"(64, 32)",CUDA,0.2225
TVAE,"(64, 32)",CUDA,0.2241
TVAE,"(64, 32)",CUDA,0.2749
TVAE,"(64, 32)",CUDA,0.2401
TVAE,"(64, 32)",CUDA,0.219
TVAE,"(64, 32)",CUDA,0.2197
TVAE,"(64, 32)",CUDA,0.2199
TVAE,"(64, 32)",CUDA,0.2447
TVAE,"(64, 32)",CUDA,0.2192
TVAE,"(64, 32)",CUDA,0.2209
TVAE,"(64, 32)",CUDA,0.2195
TVAE,"(64, 32)",CUDA,0.2456
TVAE,"(64, 32)",CUDA,0.2332
TVAE,"(64, 32)",CUDA,0.2288
TVAE,"(64, 32)",CUDA,0.2254
TVAE,"(64, 32)",CUDA,0.2238
TVAE,"(64, 32)",CUDA,0.2487
TVAE,"(64, 32)",CUDA,0.2197
TVAE,"(64, 32)",CUDA,0.2211
TVAE,"(64, 32)",CUDA,0.2201
TVAE,"(64, 32)",CUDA,0.2498
TVAE,"(64, 32)",CUDA,0.2194
TVAE,"(64, 32)",CUDA,0.219
TVAE,"(64, 32)",CUDA,0.2239
TVAE,"(64, 32)",CUDA,0.2244
TVAE,"(64, 32)",CUDA,0.2542
TVAE,"(64, 32)",CUDA,0.2295
TVAE,"(64, 32)",CUDA,0.2247
TVAE,"(64, 32)",CUDA,0.221
TVAE,"(64, 32)",CUDA,0.2556
TVAE,"(64, 32)",CUDA,0.2188
TVAE,"(64, 32)",CUDA,0.2192
TVAE,"(64, 32)",CUDA,0.2232
TVAE,"(64, 32)",CUDA,0.2372
TVAE,"(64, 32)",CUDA,0.266
TVAE,"(64, 32)",CUDA,0.2399
TVAE,"(64, 32)",CUDA,0.219
TVAE,"(64, 32)",CUDA,0.2187
TVAE,"(64, 32)",CUDA,0.2474
TVAE,"(64, 32)",CUDA,0.2193
TVAE,"(64, 32)",CUDA,0.2196
TVAE,"(64, 32)",CUDA,0.2263
TVAE,"(64, 32)",CUDA,0.2577
TVAE,"(64, 32)",CUDA,0.2306
TVAE,"(64, 32)",CUDA,0.2262
TVAE,"(64, 32)",CUDA,0.3198
TVAE,"(64, 32)",CUDA,0.2933
TVAE,"(64, 32)",CUDA,0.231
TVAE,"(64, 32)",CUDA,0.2217
TVAE,"(64, 32)",CUDA,0.2241
TVAE,"(64, 32)",CUDA,0.2599
TVAE,"(64, 32)",CUDA,0.2269
TVAE,"(64, 32)",CUDA,0.2259
TVAE,"(64, 32)",CUDA,0.2243
TVAE,"(64, 32)",CUDA,0.2258
TVAE,"(64, 32)",CUDA,0.2436
TVAE,"(64, 32)",CUDA,0.2232
TVAE,"(64, 32)",CUDA,0.2265
TVAE,"(64, 32)",CUDA,0.2462
TVAE,"(64, 32)",CUDA,0.2603
TVAE,"(64, 32)",CUDA,0.2336
TVAE,"(64, 32)",CUDA,0.2532
TVAE,"(64, 32)",CUDA,0.2378
TVAE,"(64, 32)",CUDA,0.2609
TVAE,"(64, 32)",CUDA,0.2402
TVAE,"(64, 32)",CUDA,0.2471
TVAE,"(64, 32)",CUDA,0.2399
TVAE,"(64, 32)",CUDA,0.2547
TVAE,"(64, 32)",CUDA,0.2399
TVAE,"(64, 32)",CUDA,0.2413
TVAE,"(64, 32)",CUDA,0.2457
TVAE,"(64, 32)",CUDA,0.2277
TVAE,"(64, 32)",CUDA,0.2556
TVAE,"(64, 32)",CUDA,0.2291
TVAE,"(64, 32)",CUDA,0.2328
TVAE,"(64, 32)",CUDA,0.2252
TVAE,"(64, 32)",CUDA,0.2517
TVAE,"(64, 32)",CUDA,0.2258
TVAE,"(64, 32)",CUDA,0.2246
TVAE,"(64, 32)",CUDA,0.2242
TVAE,"(64, 32)",CUDA,0.2502
TVAE,"(64, 32)",CUDA,0.225
TVAE,"(64, 32)",CUDA,0.2229
TVAE,"(64, 32)",CUDA,0.2233
TVAE,"(64, 32)",CUDA,0.2223
TVAE,"(64, 32)",CUDA,0.2476
TVAE,"(64, 32)",CUDA,0.2217
TVAE,"(64, 32)",CUDA,0.222
TVAE,"(64, 32)",CUDA,0.2226
TVAE,"(64, 32)",CUDA,0.2472
TVAE,"(64, 32)",CUDA,0.2224
TVAE,"(64, 32)",CUDA,0.2235
TVAE,"(64, 32)",CUDA,0.2247
TVAE,"(64, 32)",CUDA,0.2275
TVAE,"(64, 32)",CUDA,0.2492
TVAE,"(64, 32)",CUDA,0.2261
TVAE,"(64, 32)",CUDA,0.2272
TVAE,"(64, 32)",CUDA,0.2287
TVAE,"(64, 32)",CUDA,0.2566
TVAE,"(64, 32)",CUDA,0.229
TVAE,"(64, 32)",CUDA,0.2279
TVAE,"(64, 32)",CUDA,0.2284
TVAE,"(64, 32)",CUDA,0.2556
TVAE,"(64, 32)",CUDA,0.2295
TVAE,"(64, 32)",CUDA,0.2307
TVAE,"(64, 32)",CUDA,0.2319
TVAE,"(64, 32)",CUDA,0.245
TVAE,"(64, 32)",CUDA,0.2393
TVAE,"(64, 32)",CUDA,0.2268
TVAE,"(64, 32)",CUDA,0.229
TVAE,"(64, 32)",CUDA,0.227
TVAE,"(64, 32)",CUDA,0.2516
TVAE,"(64, 32)",CUDA,0.2316
TVAE,"(64, 32)",CUDA,0.2308
TVAE,"(64, 32)",CUDA,0.2305
TVAE,"(64, 32)",CUDA,0.2517
TVAE,"(64, 32)",CUDA,0.2343
TVAE,"(64, 32)",CUDA,0.2334
TVAE,"(64, 32)",CUDA,0.2333
TVAE,"(64, 32)",CUDA,0.2477
TVAE,"(64, 32)",CUDA,0.2371
TVAE,"(64, 32)",CUDA,0.2236
TVAE,"(64, 32)",CUDA,0.2276
TVAE,"(64, 32)",CUDA,0.2313
TVAE,"(64, 32)",CUDA,0.2567
TVAE,"(64, 32)",CUDA,0.2304
TVAE,"(64, 32)",CUDA,0.2318
TVAE,"(64, 32)",CUDA,0.2305
TVAE,"(64, 32)",CUDA,0.2541
TVAE,"(64, 32)",CUDA,0.2315
TVAE,"(64, 32)",CUDA,0.2301
TVAE,"(64, 32)",CUDA,0.2309
TVAE,"(64, 32)",CUDA,0.2498
TVAE,"(64, 32)",CUDA,0.2305
TVAE,"(64, 32)",CUDA,0.2292
TVAE,"(64, 32)",CUDA,0.2316
TVAE,"(64, 32)",CUDA,0.2297
TVAE,"(64, 32)",CUDA,0.2575
TVAE,"(64, 32)",CUDA,0.2279
TVAE,"(64, 32)",CUDA,0.2289
TVAE,"(64, 32)",CUDA,0.2287
TVAE,"(64, 32)",CUDA,0.2558
TVAE,"(64, 32)",CUDA,0.2298
TVAE,"(64, 32)",CUDA,0.2273
TVAE,"(64, 32)",CUDA,0.2266
TVAE,"(64, 32)",CUDA,0.2488
TVAE,"(64, 32)",CUDA,0.2247
TVAE,"(64, 32)",CUDA,0.2253
TVAE,"(64, 32)",CUDA,0.2268
TVAE,"(64, 32)",CUDA,0.2265
TVAE,"(64, 32)",CUDA,0.2531
TVAE,"(64, 32)",CUDA,0.2259
TVAE,"(64, 32)",CUDA,0.229
TVAE,"(64, 32)",CUDA,0.2286
TVAE,"(64, 32)",CUDA,0.2539
TVAE,"(64, 32)",CUDA,0.2265
TVAE,"(64, 32)",CUDA,0.2306
TVAE,"(64, 32)",CUDA,0.2306
TVAE,"(64, 32)",CUDA,0.2514
TVAE,"(64, 32)",CUDA,0.2278
TVAE,"(64, 32)",CUDA,0.2261
TVAE,"(64, 32)",CUDA,0.226
TVAE,"(64, 32)",CUDA,0.233
TVAE,"(64, 32)",CUDA,0.2514
TVAE,"(64, 32)",CUDA,0.2257
TVAE,"(64, 32)",CUDA,0.2267
TVAE,"(64, 32)",CUDA,0.2232
TVAE,"(64, 32)",CUDA,0.2511
TVAE,"(64, 32)",CUDA,0.2259
TVAE,"(64, 32)",CUDA,0.2272
TVAE,"(64, 32)",CUDA,0.2273
TVAE,"(64, 32)",CUDA,0.2541
TVAE,"(64, 32)",CUDA,0.2288
TVAE,"(64, 32)",CUDA,0.2292
TVAE,"(64, 32)",CUDA,0.2287
TVAE,"(64, 32)",CUDA,0.2296
TVAE,"(64, 32)",CUDA,0.2491
TVAE,"(64, 32)",CUDA,0.2257
TVAE,"(64, 32)",CUDA,0.228
TVAE,"(64, 32)",CUDA,0.2559
